input_row_number,extracted_identifier,extracted_product_name,extracted_manufacturer,source_filename,matched_source_page,disposition,canonical_product_id,canonical_catalog_number,match_basis,evidence_strength,reason_code,owner_review_note
520,03501S,DUMON TD Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-23D7DAB53A,03501S,existing_exact,high,existing_exact,
521,03531S,DUMON TD Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-00FC2A29AC,03531S,existing_exact,high,existing_exact,
522,03541S,DUMON TD Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-5A90A3DABC,03541S,existing_exact,high,existing_exact,
523,03551S,DUMON TD Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-AC566D2949,03551S,existing_exact,high,existing_exact,
524,03561S,DUMON TD Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-BE0B6A0B53,03561S,existing_exact,high,existing_exact,
525,03571S,DUMON TD Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-8532C675A6,03571S,existing_exact,high,existing_exact,
526,03581S,DUMON TD Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-EC55EE1E59,03581S,existing_exact,high,existing_exact,
527,03591S,DUMON TD Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-E07985974F,03591S,existing_exact,high,existing_exact,
528,03621S,DUMON TD Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-BE121B185B,03621S,existing_exact,high,existing_exact,
529,03641S,DUMON TD Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-F54BF5D38E,03641S,existing_exact,high,existing_exact,
530,03661S,DUMON TD Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-DC7E693F2A,03661S,existing_exact,high,existing_exact,
531,03681S,DUMON TD Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-B5A96A4F81,03681S,existing_exact,high,existing_exact,
532,03701S,DUMON TD Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-A412BD40C1,03701S,existing_exact,high,existing_exact,
533,04141S,DUMON TD Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-DBCBF4AF27,04141S,existing_exact,high,existing_exact,
534,04151S,DUMON TD Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-4D5E28D425,04151S,existing_exact,high,existing_exact,
535,04281S,DUMON TD Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-44839F0522,04281S,existing_exact,high,existing_exact,
536,04291S,DUMON TD Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-F010140B5E,04291S,existing_exact,high,existing_exact,
537,04301S,DUMON TD Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-26A160D11E,04301S,existing_exact,high,existing_exact,
538,04311S,DUMON TD Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-071D7736C1,04311S,existing_exact,high,existing_exact,
539,03141FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-1F9597C1B1,03141FS,existing_exact,high,existing_exact,
540,03161FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-94C76DB87E,03161FS,existing_exact,high,existing_exact,
541,03261FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-946F2F821B,03261FS,existing_exact,high,existing_exact,
542,03281FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-704850C991,03281FS,existing_exact,high,existing_exact,
543,03301FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-394135E376,03301FS,existing_exact,high,existing_exact,
544,03321FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-014290DBD6,03321FS,existing_exact,high,existing_exact,
545,03341FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-83292E8BA3,03341FS,existing_exact,high,existing_exact,
546,03381FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-E91BAEC04F,03381FS,existing_exact,high,existing_exact,
547,03401FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-B4AC755EAE,03401FS,existing_exact,high,existing_exact,
548,03421FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-ACB6E2620B,03421FS,existing_exact,high,existing_exact,
549,03441FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-39EB1A695C,03441FS,existing_exact,high,existing_exact,
550,03461FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-C4EB1DBADB,03461FS,existing_exact,high,existing_exact,
551,03641FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-6A9E4504F4,03641FS,existing_exact,high,existing_exact,
552,03661FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-FE7880EF7E,03661FS,existing_exact,high,existing_exact,
553,03681FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-81D89E1E76,03681FS,existing_exact,high,existing_exact,
554,03701FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-29DCCCAF2B,03701FS,existing_exact,high,existing_exact,
555,04141FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-48EEBAD727,04141FS,existing_exact,high,existing_exact,
556,04151FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-C7B4627CB2,04151FS,existing_exact,high,existing_exact,
557,04161FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-44A6CBF184,04161FS,existing_exact,high,existing_exact,
558,04171FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-FA325AD5F8,04171FS,existing_exact,high,existing_exact,
559,04181FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-87011FE827,04181FS,existing_exact,high,existing_exact,
560,04191FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-0D2C2802C8,04191FS,existing_exact,high,existing_exact,
561,04201FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-7359DC8555,04201FS,existing_exact,high,existing_exact,
562,04231FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-6BE691A444,04231FS,existing_exact,high,existing_exact,
563,04241FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-2C8EBB26DF,04241FS,existing_exact,high,existing_exact,
564,04251FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-26349CF364,04251FS,existing_exact,high,existing_exact,
565,04261FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-64B1BB919D,04261FS,existing_exact,high,existing_exact,
566,04271FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-32203FFD61,04271FS,existing_exact,high,existing_exact,
567,04281FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-6AE3D5D976,04281FS,existing_exact,high,existing_exact,
568,04291FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-ACF77D4FD4,04291FS,existing_exact,high,existing_exact,
569,04301FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-08C3139357,04301FS,existing_exact,high,existing_exact,
570,04431FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-FD2FA688FB,04431FS,existing_exact,high,existing_exact,
571,04441FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-F527A8F44E,04441FS,existing_exact,high,existing_exact,
572,04451FS,DUMON TF Silicone Airway Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,pp. 12-13,existing_exact,PRD-102569C82C,04451FS,existing_exact,high,existing_exact,
573,91011S,DUMON Y Bifurcation Silicone Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 14,existing_exact,PRD-E00759020E,91011S,existing_exact,high,existing_exact,
574,92011S,DUMON Y Bifurcation Silicone Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 14,existing_exact,PRD-6A53041E10,92011S,existing_exact,high,existing_exact,
575,93011S,DUMON Y Bifurcation Silicone Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 14,existing_exact,PRD-E9AD59995F,93011S,existing_exact,high,existing_exact,
576,94011S,DUMON Y Bifurcation Silicone Stent,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 14,existing_exact,PRD-7A1E356519,94011S,existing_exact,high,existing_exact,
577,02BRD9107,DUTAU NOVATECH Axial Cap - 10.2 mm,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 25,existing_exact,PRD-D5CBD6E254,02BRD9107,existing_exact,high,existing_exact,
578,02BRD9108,DUTAU NOVATECH Axial Cap - 12.3 mm,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 25,existing_exact,PRD-5BA5F9BD46,02BRD9108,existing_exact,high,existing_exact,
579,02BRD9156,DUTAU NOVATECH Lateral Cap - 1.8 mm,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 25,existing_exact,PRD-1215DE841C,02BRD9156,existing_exact,high,existing_exact,
580,6522,DUTAU Stent Fenestration Forceps,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 15,existing_exact,PRD-E37704D087,6522,existing_exact,high,existing_exact,
581,02BRT40040,ROTEPS Cleaning Adapter Replacement O-Ring,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 28,existing_exact,PRD-85E1F8359A,02BRT40040,existing_exact,high,existing_exact,
582,02BRT10202,ROTEPS Handle - 2 mm - With shiftable ratchet,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 28,existing_exact,PRD-5A3334BDDC,02BRT10202,existing_exact,high,existing_exact,
583,02BRT10200,ROTEPS Handle - 2 mm - Without ratchet,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 28,existing_exact,PRD-1894515971,02BRT10200,existing_exact,high,existing_exact,
584,02BRT10402,ROTEPS Handle - 4 mm - With shiftable ratchet,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 28,existing_exact,PRD-EA133128FD,02BRT10402,existing_exact,high,existing_exact,
585,02BRT10400,ROTEPS Handle - 4 mm - Without ratchet,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 28,existing_exact,PRD-2538CEF181,02BRT10400,existing_exact,high,existing_exact,
586,02BRT30295,ROTEPS Head - Fenestrated forceps,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 29,existing_exact,PRD-66110A69CE,02BRT30295,existing_exact,high,existing_exact,
587,02BRT30299,"ROTEPS Head - Grasping forceps, strong teeth",Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 29,existing_exact,PRD-028E85E656,02BRT30299,existing_exact,high,existing_exact,
588,02BRT30499,"ROTEPS Head - Grasping forceps, strong teeth",Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 29,existing_exact,PRD-66A04F5119,02BRT30499,existing_exact,high,existing_exact,
589,02BRT30296,ROTEPS Head - Hook scissors,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 29,existing_exact,PRD-C6E7ED547F,02BRT30296,existing_exact,high,existing_exact,
590,02BRT30497,"ROTEPS Head - Retraction forceps, atraumatic inner teeth",Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 29,existing_exact,PRD-2A8E02EC0E,02BRT30497,existing_exact,high,existing_exact,
591,02BRT30294,"ROTEPS Head - Retraction forceps, atraumatic teeth, one side opening",Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 29,existing_exact,PRD-A7A7DF79BA,02BRT30294,existing_exact,high,existing_exact,
592,02BRT30498,ROTEPS Head - Y-stent forceps,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 29,existing_exact,PRD-7B30A285F1,02BRT30498,existing_exact,high,existing_exact,
593,02BRT20260,ROTEPS Shaft - 2 mm x 60 cm,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 28,existing_exact,PRD-2952D06A3F,02BRT20260,existing_exact,high,existing_exact,
594,02BRT20460,ROTEPS Shaft - 4 mm x 60 cm,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 28,existing_exact,PRD-8CDDDC5158,02BRT20460,existing_exact,high,existing_exact,
595,77632,SURVAC PC Suction Catheter,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 30,existing_exact,PRD-B98EADB33D,77632,existing_exact,high,existing_exact,
596,77642,SURVAC PC Suction Catheter,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 30,existing_exact,PRD-5A28AF1C52,77642,existing_exact,high,existing_exact,
597,77642SC,SURVAC PC Suction Catheter,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 30,existing_exact,PRD-952A7B928E,77642SC,existing_exact,high,existing_exact,
598,77622,SURVAC PTFE Suction Catheter,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 30,existing_exact,PRD-07EA3DD76E,77622,existing_exact,high,existing_exact,
599,02 BRS B 120,TONN NOVATECH Stent Applicator - Blue,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 19,existing_exact,PRD-3BEF064A41,02 BRS B 120,existing_exact,high,existing_exact,
600,02 BRS G 140,TONN NOVATECH Stent Applicator - Green,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 19,existing_exact,PRD-F765071278,02 BRS G 140,existing_exact,high,existing_exact,
601,02 BRS R 130,TONN NOVATECH Stent Applicator - Red,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 19,existing_exact,PRD-B5E107E3AE,02 BRS R 130,existing_exact,high,existing_exact,
602,02 BRS W 150,TONN NOVATECH Stent Applicator - White,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf,p. 19,existing_exact,PRD-0CD8E49B3D,02 BRS W 150,existing_exact,high,existing_exact,
603,02BRD3511,"DUTAU NOVATECH Bronchial Tube, Size 11",Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf; NOV-MR-PCA-Instruments_CA003_EN.pdf,p. 24,existing_exact,PRD-6D6815FAE1,02BRD3511,existing_exact,high,existing_exact,
604,02BRD3512,"DUTAU NOVATECH Bronchial Tube, Size 12",Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf; NOV-MR-PCA-Instruments_CA003_EN.pdf,p. 24,existing_exact,PRD-7677972FA0,02BRD3512,existing_exact,high,existing_exact,
605,02BRD3514,"DUTAU NOVATECH Bronchial Tube, Size 14",Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf; NOV-MR-PCA-Instruments_CA003_EN.pdf,p. 24,existing_exact,PRD-492FC6BE35,02BRD3514,existing_exact,high,existing_exact,
606,02BRD9151,DUTAU NOVATECH Lateral Cap - No opening,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf; NOV-MR-PCA-Instruments_CA003_EN.pdf,p. 25,existing_exact,PRD-55094F0EC3,02BRD9151,existing_exact,high,existing_exact,
607,02BRD1100,Novatech Rigid Bronchoscopy Instrument,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf; NOV-MR-PCA-Instruments_CA003_EN.pdf,p. 24,existing_exact,PRD-5E4F566AA2,02BRD1100,existing_exact,high,existing_exact,
608,02BRD1110,Novatech Rigid Bronchoscopy Instrument,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf; NOV-MR-PCA-Instruments_CA003_EN.pdf,p. 24,existing_exact,PRD-042B406005,02BRD1110,existing_exact,high,existing_exact,
609,02BRD1120,Novatech Rigid Bronchoscopy Instrument,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf; NOV-MR-PCA-Instruments_CA003_EN.pdf,p. 24,existing_exact,PRD-B5644A6608,02BRD1120,existing_exact,high,existing_exact,
610,02BRD2514,Novatech Rigid Bronchoscopy Instrument,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf; NOV-MR-PCA-Instruments_CA003_EN.pdf,p. 24,existing_exact,PRD-9EB174FBB0,02BRD2514,existing_exact,high,existing_exact,
611,02BRD3509,Novatech Rigid Bronchoscopy Instrument,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf; NOV-MR-PCA-Instruments_CA003_EN.pdf,p. 24,existing_exact,PRD-9C6ECA3162,02BRD3509,existing_exact,high,existing_exact,
612,02BRD9101,Novatech Rigid Bronchoscopy Instrument,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf; NOV-MR-PCA-Instruments_CA003_EN.pdf,p. 25,existing_exact,PRD-93C248AE98,02BRD9101,existing_exact,high,existing_exact,
613,02BRD9102,Novatech Rigid Bronchoscopy Instrument,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf; NOV-MR-PCA-Instruments_CA003_EN.pdf,p. 25,existing_exact,PRD-BCF7612DDB,02BRD9102,existing_exact,high,existing_exact,
614,02BRD9103,Novatech Rigid Bronchoscopy Instrument,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf; NOV-MR-PCA-Instruments_CA003_EN.pdf,p. 25,existing_exact,PRD-D81F566A09,02BRD9103,existing_exact,high,existing_exact,
615,02BRD9104,Novatech Rigid Bronchoscopy Instrument,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf; NOV-MR-PCA-Instruments_CA003_EN.pdf,p. 25,existing_exact,PRD-E05104FF37,02BRD9104,existing_exact,high,existing_exact,
616,02BRD9105,Novatech Rigid Bronchoscopy Instrument,Novatech,BMP-MR-PCA-Interventional_Pulmonology_EN.pdf; NOV-MR-PCA-Instruments_CA003_EN.pdf,p. 25,existing_exact,PRD-09192221FE,02BRD9105,existing_exact,high,existing_exact,
