review_batch_id,review_batch_manufacturer,review_batch_product_count,input_row_numbers,product_id,manufacturer_id,manufacturer,catalog_number,product_name,brand_family,primary_category,subcategory,product_kind,role_code,verification_grade,visibility_state,evidence,strongest_duplicate_candidates,duplicate_rejection
B07-karl-storz,Karl Storz,127,1672,PRD-1296B5E81A,MFR-12BAB1E48C,Karl Storz,27651C,"Flexible Cleaning Brush, 4 mm x 230 cm",KARL STORZ THORAX,Reprocessing,Cleaning brush,,ENDOSCOPE_CLEANING_BRUSH,verified_source,hidden,SRC087: Document p. 51 (PDF page 59),"PRD-0EA65ED2D3|40120NL|Flexible Cannula, No Valve; PRD-247C9B978C|40120NAL|Flexible Trocar with Blunt Tip, No Valve; PRD-06811F5515|10434B|HUZLY Suction Tube 3 mm x 35 cm","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1695,PRD-F2DAE07C64,MFR-12BAB1E48C,Karl Storz,11161KE,"Flexible Unipolar Coagulation Electrode, 1 mm x 110 cm",KARL STORZ THORAX,Therapeutic bronchoscopy,Flexible electrosurgery electrode,,,verified_source,hidden,SRC087: Document p. 101 (PDF page 109),"PRD-8A19FB9627|10434A|HUZLY Suction Tube 4 mm x 50 cm; PRD-129E6C270A|10432ED|Single-Use Plastic Collection Device, Pack of 100; PRD-2F1A67DE53|10438|Angled Aspiration Biopsy Needle 1.6 mm x 47 cm","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1715,PRD-DA34CBFF14,MFR-12BAB1E48C,Karl Storz,10339EE,"DOESEL-HUZLY Bronchoscope, Size 3, 26 cm",KARL STORZ THORAX,Rigid bronchoscopy,Pediatric rigid bronchoscope,,RIGID_BRONCHOSCOPE_BARREL,verified_source,hidden,SRC087: Document p. 71 (PDF page 79),"PRD-F1D5F37924|10318BK|Universal Rigid Bronchoscope Size 8.5; PRD-5D0F775ADC|10318D|Universal Bronchoscope, Distal Illumination, Size 6.5; PRD-6707AC67D1|10318B|Universal Bronchoscope, Distal Illumination, Size 8.5","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1716,PRD-973BDAB586,MFR-12BAB1E48C,Karl Storz,10339EEE,"DOESEL-HUZLY Bronchoscope, Size 3, 30 cm",KARL STORZ THORAX,Rigid bronchoscopy,Pediatric rigid bronchoscope,,RIGID_BRONCHOSCOPE_BARREL,verified_source,hidden,SRC087: Document p. 71 (PDF page 79),"PRD-F1D5F37924|10318BK|Universal Rigid Bronchoscope Size 8.5; PRD-5D0F775ADC|10318D|Universal Bronchoscope, Distal Illumination, Size 6.5; PRD-6707AC67D1|10318B|Universal Bronchoscope, Distal Illumination, Size 8.5","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1717,PRD-DB755221C4,MFR-12BAB1E48C,Karl Storz,10339G,"DOESEL-HUZLY Bronchoscope, Size 3.7, 30 cm",KARL STORZ THORAX,Rigid bronchoscopy,Pediatric rigid bronchoscope,,RIGID_BRONCHOSCOPE_BARREL,verified_source,hidden,SRC087: Document p. 71 (PDF page 79),"PRD-F1D5F37924|10318BK|Universal Rigid Bronchoscope Size 8.5; PRD-5D0F775ADC|10318D|Universal Bronchoscope, Distal Illumination, Size 6.5; PRD-6707AC67D1|10318B|Universal Bronchoscope, Distal Illumination, Size 8.5","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1718,PRD-0451E9F3F7,MFR-12BAB1E48C,Karl Storz,10339F,"DOESEL-HUZLY Bronchoscope, Size 2.5, 18.5 cm",KARL STORZ THORAX,Rigid bronchoscopy,Pediatric rigid bronchoscope,,RIGID_BRONCHOSCOPE_BARREL,verified_source,hidden,SRC087: Document p. 71 (PDF page 79),"PRD-F1D5F37924|10318BK|Universal Rigid Bronchoscope Size 8.5; PRD-6707AC67D1|10318B|Universal Bronchoscope, Distal Illumination, Size 8.5; PRD-5D0F775ADC|10318D|Universal Bronchoscope, Distal Illumination, Size 6.5","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1719,PRD-F18D8E0CD8,MFR-12BAB1E48C,Karl Storz,10339D,"DOESEL-HUZLY Bronchoscope, Size 3.5, 18.5 cm",KARL STORZ THORAX,Rigid bronchoscopy,Pediatric rigid bronchoscope,,RIGID_BRONCHOSCOPE_BARREL,verified_source,hidden,SRC087: Document p. 71 (PDF page 79),"PRD-F1D5F37924|10318BK|Universal Rigid Bronchoscope Size 8.5; PRD-6707AC67D1|10318B|Universal Bronchoscope, Distal Illumination, Size 8.5; PRD-5D0F775ADC|10318D|Universal Bronchoscope, Distal Illumination, Size 6.5","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1720,PRD-122789E385,MFR-12BAB1E48C,Karl Storz,10339A,"DOESEL-HUZLY Bronchoscope, Size 6, 30 cm",KARL STORZ THORAX,Rigid bronchoscopy,Pediatric rigid bronchoscope,,RIGID_BRONCHOSCOPE_BARREL,verified_source,hidden,SRC087: Document p. 71 (PDF page 79),"PRD-F1D5F37924|10318BK|Universal Rigid Bronchoscope Size 8.5; PRD-5D0F775ADC|10318D|Universal Bronchoscope, Distal Illumination, Size 6.5; PRD-6707AC67D1|10318B|Universal Bronchoscope, Distal Illumination, Size 8.5","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1721,PRD-F60DA91352,MFR-12BAB1E48C,Karl Storz,13252KU,"Flexible Serrated Spoon Grasping Forceps, 2.3 mm x 120 cm",KARL STORZ THORAX,Retrieval,Flexible grasping forceps,,FOREIGN_BODY_FORCEPS_FLEX,verified_source,hidden,SRC087: Document p. 100 (PDF page 108),PRD-615CDFB8AB|10358A|Flexible Spoon Biopsy Forceps; PRD-ABB6EC1153|10370M|Malleable Round Spoon Biopsy Forceps; PRD-F9A98419EA|10358B|Flexible Small Biopsy Forceps,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1738,PRD-C3CFAD5E58,MFR-12BAB1E48C,Karl Storz,13250KN,"Flexible Oval Spoon Biopsy Forceps, 2.3 mm x 120 cm",KARL STORZ THORAX,Sampling,Flexible biopsy forceps,,BIOPSY_FORCEPS_FLEX,verified_source,hidden,SRC087: Document p. 100 (PDF page 108),PRD-615CDFB8AB|10358A|Flexible Spoon Biopsy Forceps; PRD-F9A98419EA|10358B|Flexible Small Biopsy Forceps; PRD-ABB6EC1153|10370M|Malleable Round Spoon Biopsy Forceps,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1739,PRD-61AF4EE90B,MFR-12BAB1E48C,Karl Storz,13252KX,"Flexible Serrated Alligator Grasping Forceps, 2.3 mm x 120 cm",KARL STORZ THORAX,Retrieval,Flexible grasping forceps,,FOREIGN_BODY_FORCEPS_FLEX,verified_source,hidden,SRC087: Document p. 100 (PDF page 108),"PRD-F9A98419EA|10358B|Flexible Small Biopsy Forceps; PRD-DF989CBDCB|10436|Straight Aspiration Biopsy Needle 1.6 mm x 47 cm; PRD-F00EF2568E|10540|TONN Stent Applicator 8-13 mm, max 10 cm","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1740,PRD-54ACB4FCF8,MFR-12BAB1E48C,Karl Storz,10338P,FLUVOG Adaptor,KARL STORZ THORAX,Rigid bronchoscopy,Rigid bronchoscope accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC087: Document p. 71 (PDF page 79),PRD-758E53CAAF|10315P|FLUVOG Adapter; PRD-AF93E56FE5|10314P|FLUVOG Adapter; PRD-768CEEE32B|10924DL|Long Respirator Adapter,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1741,PRD-28CA7E5E8C,MFR-12BAB1E48C,Karl Storz,10023ABA,"HOPKINS Straight Forward Telescope 0 deg, 2.8 mm x 44 cm",KARL STORZ THORAX,Rigid bronchoscopy,Rigid bronchoscopy telescope,,RIGID_TELESCOPE,verified_source,hidden,SRC087: Document p. 73 (PDF page 81),PRD-3D91F04C91|10005AA|HOPKINS II Straight Forward Telescope; PRD-6274807854|10328AA|HOPKINS Straight Forward Telescope; PRD-EC45CB0F5D|10320AA|HOPKINS Straight Forward Telescope,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1745,PRD-633BBCEEBA,MFR-12BAB1E48C,Karl Storz,10338U,Semiflexible Alligator/Spoon Forceps,KARL STORZ THORAX,Rigid bronchoscopy,Optical pediatric rigid bronchoscopy forceps,,RIGID_FORCEPS,verified_source,hidden,SRC087: Document p. 72 (PDF page 80),PRD-F9A98419EA|10358B|Flexible Small Biopsy Forceps; PRD-615CDFB8AB|10358A|Flexible Spoon Biopsy Forceps; PRD-4A98F07FC6|10352H|Optical Alligator Forceps,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1748,PRD-4CDD550305,MFR-12BAB1E48C,Karl Storz,10338X,Semiflexible Spoon Biopsy Forceps,KARL STORZ THORAX,Rigid bronchoscopy,Optical pediatric rigid bronchoscopy forceps,,RIGID_FORCEPS,verified_source,hidden,SRC087: Document p. 72 (PDF page 80),PRD-615CDFB8AB|10358A|Flexible Spoon Biopsy Forceps; PRD-F9A98419EA|10358B|Flexible Small Biopsy Forceps; PRD-ABB6EC1153|10370M|Malleable Round Spoon Biopsy Forceps,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1754,PRD-F454186BF6,MFR-12BAB1E48C,Karl Storz,10338M,Glass Window Plug,KARL STORZ THORAX,Rigid bronchoscopy,Rigid bronchoscope accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC087: Document p. 71 (PDF page 79),PRD-A504350406|10315M|Glass Window Plug; PRD-B05D337994|10314BM|Glass Window Plug; PRD-ABB6EC1153|10370M|Malleable Round Spoon Biopsy Forceps,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1756,PRD-97A222ED41,MFR-12BAB1E48C,Karl Storz,11003MB,"Flexible Grasping Forceps, 1 mm x 110 cm",KARL STORZ THORAX,Retrieval,Flexible grasping forceps,,FOREIGN_BODY_FORCEPS_FLEX,verified_source,hidden,SRC087: Document p. 50 (PDF page 58),PRD-615CDFB8AB|10358A|Flexible Spoon Biopsy Forceps; PRD-F9A98419EA|10358B|Flexible Small Biopsy Forceps; PRD-2F1A67DE53|10438|Angled Aspiration Biopsy Needle 1.6 mm x 47 cm,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1757,PRD-DC2AEF06F9,MFR-12BAB1E48C,Karl Storz,13252KS,"Flexible Alligator Grasping Forceps, 2.3 mm x 120 cm",KARL STORZ THORAX,Retrieval,Flexible grasping forceps,,FOREIGN_BODY_FORCEPS_FLEX,verified_source,hidden,SRC087: Document p. 52 (PDF page 60),PRD-F9A98419EA|10358B|Flexible Small Biopsy Forceps; PRD-DF989CBDCB|10436|Straight Aspiration Biopsy Needle 1.6 mm x 47 cm; PRD-615CDFB8AB|10358A|Flexible Spoon Biopsy Forceps,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1758,PRD-5E530E651B,MFR-12BAB1E48C,Karl Storz,11002KZ,"Flexible Serrated 1 x 2-Tooth Grasping Forceps, 1.8 mm x 120 cm",KARL STORZ THORAX,Retrieval,Flexible grasping forceps,,FOREIGN_BODY_FORCEPS_FLEX,verified_source,hidden,SRC087: Document p. 52 (PDF page 60),PRD-615CDFB8AB|10358A|Flexible Spoon Biopsy Forceps; PRD-F9A98419EA|10358B|Flexible Small Biopsy Forceps; PRD-DF989CBDCB|10436|Straight Aspiration Biopsy Needle 1.6 mm x 47 cm,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1759,PRD-F14FD13B3E,MFR-12BAB1E48C,Karl Storz,11002KT,"Flexible Round Alligator Grasping Forceps, 1.8 mm x 120 cm",KARL STORZ THORAX,Retrieval,Flexible grasping forceps,,FOREIGN_BODY_FORCEPS_FLEX,verified_source,hidden,SRC087: Document p. 52 (PDF page 60),PRD-F9A98419EA|10358B|Flexible Small Biopsy Forceps; PRD-DF989CBDCB|10436|Straight Aspiration Biopsy Needle 1.6 mm x 47 cm; PRD-ABB6EC1153|10370M|Malleable Round Spoon Biopsy Forceps,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1760,PRD-4297AD020B,MFR-12BAB1E48C,Karl Storz,11002KX,"Flexible Serrated Alligator Grasping Forceps, 1.8 mm x 120 cm",KARL STORZ THORAX,Retrieval,Flexible grasping forceps,,FOREIGN_BODY_FORCEPS_FLEX,verified_source,hidden,SRC087: Document p. 52 (PDF page 60),"PRD-F9A98419EA|10358B|Flexible Small Biopsy Forceps; PRD-DF989CBDCB|10436|Straight Aspiration Biopsy Needle 1.6 mm x 47 cm; PRD-BB11C206A4|10520|TONN Stent Applicator 14-18 mm, max 10 cm","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1761,PRD-F1A98A53E9,MFR-12BAB1E48C,Karl Storz,11002KS,"Flexible Alligator Grasping Forceps, 1.8 mm x 120 cm",KARL STORZ THORAX,Retrieval,Flexible grasping forceps,,FOREIGN_BODY_FORCEPS_FLEX,verified_source,hidden,SRC087: Document p. 50 (PDF page 58),"PRD-F9A98419EA|10358B|Flexible Small Biopsy Forceps; PRD-DF989CBDCB|10436|Straight Aspiration Biopsy Needle 1.6 mm x 47 cm; PRD-BB11C206A4|10520|TONN Stent Applicator 14-18 mm, max 10 cm","No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
B07-karl-storz,Karl Storz,127,1762,PRD-847AFDF500,MFR-12BAB1E48C,Karl Storz,11002KU,"Flexible Serrated Spoon Grasping Forceps, 1.8 mm x 120 cm",KARL STORZ THORAX,Retrieval,Flexible grasping forceps,,FOREIGN_BODY_FORCEPS_FLEX,verified_source,hidden,SRC087: Document p. 52 (PDF page 60),PRD-615CDFB8AB|10358A|Flexible Spoon Biopsy Forceps; PRD-ABB6EC1153|10370M|Malleable Round Spoon Biopsy Forceps; PRD-DF989CBDCB|10436|Straight Aspiration Biopsy Needle 1.6 mm x 47 cm,"No current same-manufacturer exact catalog-number match exists. The cited related family or configuration candidates use different official article numbers, sizes, components, or configurations; the authoritative THORAX catalog page supports this distinct exact identity."
