product_id,manufacturer_id,manufacturer,distributor,brand_family,product_name,catalog_number,global_part_number,reference_part_number,alternate_ids,gtin,primary_category,subcategory,product_kind,reuse_status,sterile_status,implantable,material,coverage,placement_method,size_display,diameter_mm,length_mm,french_size,gauge,working_length_cm,min_working_channel_mm,delivery_system_od_mm,package_uom,adult_peds,description,compatibility_text,verification_status,live_dropdown_status,primary_source_id,primary_source_location,source_as_of,availability_note,notes,spec_json
PRD-C684D9ADCF,MFR-5ED32955F4,ERBE,,ERBECRYO 2,"ERBECRYO 2 Exhaust Gas Hose, 10 m",20402-008,,,,,Therapeutic bronchoscopy,Exhaust gas hose,Reusable accessory,Reusable,,,,,,,,,,,,,,Each,,Exhaust gas hose listed for ERBE cryosurgery systems.,"Match exact ERBE cryosurgery platform, gas standard, and country-specific engineering requirements.",Verified exact catalog entry - non-U.S. source,Hidden - non-U.S. catalog / U.S. status unverified,SRC018,"Accessories for ERBECRYO 2, catalog p. 7",2023-10,The uploaded manufacturer catalog explicitly states it is not intended for use in the USA.,Exact catalog entry retained as a non-U.S. reference.,"{""length_m"":10,""inner_diameter_mm"":13,""outer_diameter_mm"":18}"
PRD-0C821995AC,MFR-5ED32955F4,ERBE,,ERBECRYO 2,"ERBECRYO 2 Exhaust Gas Hose, 5 m",20402-007,,,,,Therapeutic bronchoscopy,Exhaust gas hose,Reusable accessory,Reusable,,,,,,,,,,,,,,Each,,Exhaust gas hose listed for ERBE cryosurgery systems.,"Match exact ERBE cryosurgery platform, gas standard, and country-specific engineering requirements.",Verified exact catalog entry - non-U.S. source,Hidden - non-U.S. catalog / U.S. status unverified,SRC018,"Accessories for ERBECRYO 2, catalog p. 7",2023-10,The uploaded manufacturer catalog explicitly states it is not intended for use in the USA.,Exact catalog entry retained as a non-U.S. reference.,"{""length_m"":5,""inner_diameter_mm"":13,""outer_diameter_mm"":18}"
PRD-5DFC2E8E8B,MFR-5ED32955F4,ERBE,,ERBECRYO 2,"ERBECRYO 2 Footswitch Extension Cable, 0.4 m",20402-202,,,,,Therapeutic bronchoscopy,Footswitch extension cable,Reusable accessory,Reusable,,,,,,,,,,,,,,Each,,Footswitch extension cable listed for ERBE cryosurgery systems.,"Match exact ERBE cryosurgery platform, gas standard, and country-specific engineering requirements.",Verified exact catalog entry - non-U.S. source,Hidden - non-U.S. catalog / U.S. status unverified,SRC018,"Accessories for ERBECRYO 2, catalog p. 6",2023-10,The uploaded manufacturer catalog explicitly states it is not intended for use in the USA.,Exact catalog entry retained as a non-U.S. reference.,"{""length_m"":0.4}"
PRD-6C2199C862,MFR-5ED32955F4,ERBE,,ERBECRYO 2,Flexible Cryoprobe 1.1 mm with 757 mm Oversheath,20402-402,,,,,Therapeutic bronchoscopy,Flexible cryoprobe,Disposable,Single-use,Sterile EO,,,,,1.1 mm x 115 cm; 2.6 mm x 75.7 cm oversheath,1.1,,,,115.0,,,Box 5,,Single-use flexible cryoprobe listed for the ERBECRYO 2 system.,Requires compatible ERBECRYO 2 platform; exact channel and application compatibility must be checked in the current IFU.,Verified exact catalog entry - non-U.S. source,Hidden - non-U.S. catalog / U.S. status unverified,SRC018,"Cryoprobes for ERBECRYO 2, catalog p. 5",2023-10,The uploaded manufacturer catalog explicitly states it is not intended for use in the USA.,Exact catalog entry retained as a non-U.S. reference; do not expose in a U.S. production dropdown without current clearance verification.,"{""probe_od_mm"":1.1,""probe_length_mm"":1150,""oversheath_od_mm"":2.6,""oversheath_length_mm"":757,""catalog_quantity"":5}"
PRD-A2C49C9352,MFR-5ED32955F4,ERBE,,ERBECRYO 2,Flexible Cryoprobe 1.1 mm with 817 mm Oversheath,20402-401,,,,,Therapeutic bronchoscopy,Flexible cryoprobe,Disposable,Single-use,Sterile EO,,,,,1.1 mm x 115 cm; 2.6 mm x 81.7 cm oversheath,1.1,,,,115.0,,,Box 5,,Single-use flexible cryoprobe listed for the ERBECRYO 2 system.,Requires compatible ERBECRYO 2 platform; exact channel and application compatibility must be checked in the current IFU.,Verified exact catalog entry - non-U.S. source,Hidden - non-U.S. catalog / U.S. status unverified,SRC018,"Cryoprobes for ERBECRYO 2, catalog p. 5",2023-10,The uploaded manufacturer catalog explicitly states it is not intended for use in the USA.,Exact catalog entry retained as a non-U.S. reference; do not expose in a U.S. production dropdown without current clearance verification.,"{""probe_od_mm"":1.1,""probe_length_mm"":1150,""oversheath_od_mm"":2.6,""oversheath_length_mm"":817,""catalog_quantity"":5}"
PRD-7DC3645CFA,MFR-5ED32955F4,ERBE,,ERBECRYO 2,Flexible Cryoprobe 1.7 mm,20402-410,,,,,Therapeutic bronchoscopy,Flexible cryoprobe,Disposable,Single-use,Sterile EO,,,,,1.7 mm x 115 cm,1.7,,,,115.0,,,Box 5,,Single-use flexible cryoprobe listed for the ERBECRYO 2 system.,Requires compatible ERBECRYO 2 platform; exact channel and application compatibility must be checked in the current IFU.,Verified exact catalog entry - non-U.S. source,Hidden - non-U.S. catalog / U.S. status unverified,SRC018,"Cryoprobes for ERBECRYO 2, catalog p. 5",2023-10,The uploaded manufacturer catalog explicitly states it is not intended for use in the USA.,Exact catalog entry retained as a non-U.S. reference; do not expose in a U.S. production dropdown without current clearance verification.,"{""probe_od_mm"":1.7,""probe_length_mm"":1150,""oversheath_od_mm"":null,""oversheath_length_mm"":null,""catalog_quantity"":5}"
PRD-05670F1B5F,MFR-5ED32955F4,ERBE,,ERBECRYO 2,Flexible Cryoprobe 2.4 mm,20402-411,,,,,Therapeutic bronchoscopy,Flexible cryoprobe,Disposable,Single-use,Sterile EO,,,,,2.4 mm x 115 cm,2.4,,,,115.0,,,Box 5,,Single-use flexible cryoprobe listed for the ERBECRYO 2 system.,Requires compatible ERBECRYO 2 platform; exact channel and application compatibility must be checked in the current IFU.,Verified exact catalog entry - non-U.S. source,Hidden - non-U.S. catalog / U.S. status unverified,SRC018,"Cryoprobes for ERBECRYO 2, catalog p. 5",2023-10,The uploaded manufacturer catalog explicitly states it is not intended for use in the USA.,Exact catalog entry retained as a non-U.S. reference; do not expose in a U.S. production dropdown without current clearance verification.,"{""probe_od_mm"":2.4,""probe_length_mm"":1150,""oversheath_od_mm"":null,""oversheath_length_mm"":null,""catalog_quantity"":5}"
PRD-D03502FFB4,MFR-5ED32955F4,ERBE,,ERBECRYO 2,"Gas Hose for ERBECRYO / ERBECRYO 2, 0.7 m",20448-000,,,,,Therapeutic bronchoscopy,Gas hose,Reusable accessory,Reusable,,,,,,,,,,,,,,Each,,Gas hose listed for ERBE cryosurgery systems.,"Match exact ERBE cryosurgery platform, gas standard, and country-specific engineering requirements.",Verified exact catalog entry - non-U.S. source,Hidden - non-U.S. catalog / U.S. status unverified,SRC018,"Accessories for ERBECRYO 2, catalog p. 7",2023-10,The uploaded manufacturer catalog explicitly states it is not intended for use in the USA.,Exact catalog entry retained as a non-U.S. reference.,"{""length_m"":0.7}"
PRD-3097FD9A2E,MFR-5ED32955F4,ERBE,,ERBECRYO 2,"Gas Hose for ERBECRYO / ERBECRYO 2, 1 m",20410-004,,,,,Therapeutic bronchoscopy,Gas hose,Reusable accessory,Reusable,,,,,,,,,,,,,,Each,,Gas hose listed for ERBE cryosurgery systems.,"Match exact ERBE cryosurgery platform, gas standard, and country-specific engineering requirements.",Verified exact catalog entry - non-U.S. source,Hidden - non-U.S. catalog / U.S. status unverified,SRC018,"Accessories for ERBECRYO 2, catalog p. 7",2023-10,The uploaded manufacturer catalog explicitly states it is not intended for use in the USA.,Exact catalog entry retained as a non-U.S. reference.,"{""length_m"":1}"
PRD-DA286027ED,MFR-5ED32955F4,ERBE,,ERBECRYO 2,One-Pedal Foot Switch for ERBECRYO 2,20402-200,,,,,Therapeutic bronchoscopy,Foot switch,Reusable equipment,Reusable,,,,,,,,,,,,,,Each,,Foot switch listed for ERBE cryosurgery systems.,"Match exact ERBE cryosurgery platform, gas standard, and country-specific engineering requirements.",Verified exact catalog entry - non-U.S. source,Hidden - non-U.S. catalog / U.S. status unverified,SRC018,"Accessories for ERBECRYO 2, catalog p. 6",2023-10,The uploaded manufacturer catalog explicitly states it is not intended for use in the USA.,Exact catalog entry retained as a non-U.S. reference.,"{""compatible_platforms"":[""ERBECRYO 2"",""AP & IP X8""]}"
PRD-913352C891,MFR-5ED32955F4,ERBE,,ERBECRYO 2,Wire Basket for ERBECRYO 2 Cart,20180-010,,,,,Therapeutic bronchoscopy,Cart accessory,Reusable accessory,Reusable,,,,,,,,,,,,,,Each,,Cart accessory listed for ERBE cryosurgery systems.,"Match exact ERBE cryosurgery platform, gas standard, and country-specific engineering requirements.",Verified exact catalog entry - non-U.S. source,Hidden - non-U.S. catalog / U.S. status unverified,SRC018,"Accessories for ERBECRYO 2, catalog p. 6",2023-10,The uploaded manufacturer catalog explicitly states it is not intended for use in the USA.,Exact catalog entry retained as a non-U.S. reference.,"{""dimensions_mm"":""339 x 100/155 x 205""}"
PRD-A48A455A5E,MFR-5ED32955F4,ERBE,,FiAPC,FiAPC Probe 1500 A,20132-220,,,,,Therapeutic bronchoscopy,Flexible APC probe,Disposable,Single-use,Sterile EO,,,,,1.5 mm x 1.5 m; Axial beam,1.5,,,,150.0,,,Box 10,,Single-use flexible FiAPC probe with instrument recognition and integrated filter.,Requires a compatible ERBE APC/VIO platform; catalog is non-U.S. and current U.S. status is unverified.,Verified exact catalog entry - non-U.S. source,Hidden - non-U.S. catalog / U.S. status unverified,SRC019,"FiAPC probes, catalog pp. 5-6",2025-06,The uploaded manufacturer catalog explicitly states it is not intended for use in the USA.,e.g. for bronchoscopy,"{""probe_od_mm"":1.5,""length_m"":1.5,""beam_form"":""Axial"",""integrated_filter"":true,""instrument_recognition"":true,""catalog_quantity"":10}"
PRD-5445BFA070,MFR-5ED32955F4,ERBE,,FiAPC,FiAPC Probe 2200 A,20132-221,,,,,Therapeutic bronchoscopy,Flexible APC probe,Disposable,Single-use,Sterile EO,,,,,2.3 mm x 2.2 m; Axial beam,2.3,,,,220.00000000000003,,,Box 10,,Single-use flexible FiAPC probe with instrument recognition and integrated filter.,Requires a compatible ERBE APC/VIO platform; catalog is non-U.S. and current U.S. status is unverified.,Verified exact catalog entry - non-U.S. source,Hidden - non-U.S. catalog / U.S. status unverified,SRC019,"FiAPC probes, catalog pp. 5-6",2025-06,The uploaded manufacturer catalog explicitly states it is not intended for use in the USA.,,"{""probe_od_mm"":2.3,""length_m"":2.2,""beam_form"":""Axial"",""integrated_filter"":true,""instrument_recognition"":true,""catalog_quantity"":10}"
PRD-C3FDFF59E0,MFR-5ED32955F4,ERBE,,FiAPC,FiAPC Probe 2200 A,20132-222,,,,,Therapeutic bronchoscopy,Flexible APC probe,Disposable,Single-use,Sterile EO,,,,,3.2 mm x 2.2 m; Axial beam,3.2,,,,220.00000000000003,,,Box 10,,Single-use flexible FiAPC probe with instrument recognition and integrated filter.,Requires a compatible ERBE APC/VIO platform; catalog is non-U.S. and current U.S. status is unverified.,Verified exact catalog entry - non-U.S. source,Hidden - non-U.S. catalog / U.S. status unverified,SRC019,"FiAPC probes, catalog pp. 5-6",2025-06,The uploaded manufacturer catalog explicitly states it is not intended for use in the USA.,,"{""probe_od_mm"":3.2,""length_m"":2.2,""beam_form"":""Axial"",""integrated_filter"":true,""instrument_recognition"":true,""catalog_quantity"":10}"
PRD-C492434340,MFR-5ED32955F4,ERBE,,FiAPC,FiAPC Probe 2200 C,20132-225,,,,,Therapeutic bronchoscopy,Flexible APC probe,Disposable,Single-use,Sterile EO,,,,,2.3 mm x 2.2 m; Circumferential beam,2.3,,,,220.00000000000003,,,Box 10,,Single-use flexible FiAPC probe with instrument recognition and integrated filter.,Requires a compatible ERBE APC/VIO platform; catalog is non-U.S. and current U.S. status is unverified.,Verified exact catalog entry - non-U.S. source,Hidden - non-U.S. catalog / U.S. status unverified,SRC019,"FiAPC probes, catalog pp. 5-6",2025-06,The uploaded manufacturer catalog explicitly states it is not intended for use in the USA.,,"{""probe_od_mm"":2.3,""length_m"":2.2,""beam_form"":""Circumferential"",""integrated_filter"":true,""instrument_recognition"":true,""catalog_quantity"":10}"
PRD-DE4182B356,MFR-5ED32955F4,ERBE,,FiAPC,FiAPC Probe 2200 SC,20132-224,,,,,Therapeutic bronchoscopy,Flexible APC probe,Disposable,Single-use,Sterile EO,,,,,2.3 mm x 2.2 m; Side-fire conical beam,2.3,,,,220.00000000000003,,,Box 10,,Single-use flexible FiAPC probe with instrument recognition and integrated filter.,Requires a compatible ERBE APC/VIO platform; catalog is non-U.S. and current U.S. status is unverified.,Verified exact catalog entry - non-U.S. source,Hidden - non-U.S. catalog / U.S. status unverified,SRC019,"FiAPC probes, catalog pp. 5-6",2025-06,The uploaded manufacturer catalog explicitly states it is not intended for use in the USA.,,"{""probe_od_mm"":2.3,""length_m"":2.2,""beam_form"":""Side-fire conical"",""integrated_filter"":true,""instrument_recognition"":true,""catalog_quantity"":10}"
PRD-3A183102CF,MFR-5ED32955F4,ERBE,,FiAPC,FiAPC Probe 3000 A,20132-223,,,,,Therapeutic bronchoscopy,Flexible APC probe,Disposable,Single-use,Sterile EO,,,,,2.3 mm x 3 m; Axial beam,2.3,,,,300.0,,,Box 10,,Single-use flexible FiAPC probe with instrument recognition and integrated filter.,Requires a compatible ERBE APC/VIO platform; catalog is non-U.S. and current U.S. status is unverified.,Verified exact catalog entry - non-U.S. source,Hidden - non-U.S. catalog / U.S. status unverified,SRC019,"FiAPC probes, catalog pp. 5-6",2025-06,The uploaded manufacturer catalog explicitly states it is not intended for use in the USA.,,"{""probe_od_mm"":2.3,""length_m"":3.0,""beam_form"":""Axial"",""integrated_filter"":true,""instrument_recognition"":true,""catalog_quantity"":10}"
PRD-99494D8DD0,MFR-5ED32955F4,ERBE,,FiAPC,FiAPC Probe 3000 A,20132-226,,,,,Therapeutic bronchoscopy,Flexible APC probe,Disposable,Single-use,Sterile EO,,,,,1.5 mm x 3 m; Axial beam,1.5,,,,300.0,,,Box 10,,Single-use flexible FiAPC probe with instrument recognition and integrated filter.,Requires a compatible ERBE APC/VIO platform; catalog is non-U.S. and current U.S. status is unverified.,Verified exact catalog entry - non-U.S. source,Hidden - non-U.S. catalog / U.S. status unverified,SRC019,"FiAPC probes, catalog pp. 5-6",2025-06,The uploaded manufacturer catalog explicitly states it is not intended for use in the USA.,e.g. for double-balloon enteroscopy,"{""probe_od_mm"":1.5,""length_m"":3.0,""beam_form"":""Axial"",""integrated_filter"":true,""instrument_recognition"":true,""catalog_quantity"":10}"
PRD-21F6CB5BAC,MFR-5ED32955F4,ERBE,,FiAPC plus,FiAPC plus Probe 2200 A with Filter,20132-321,,,,,Therapeutic bronchoscopy,Flexible APC probe,Disposable,Single-use,Sterile EO,,,,,2.3 mm x 2.2 m; Axial beam,2.3,,,,220.00000000000003,,,Box 10,,Single-use FiAPC plus probe with instrument recognition and integrated filter.,Requires a compatible ERBE APC/VIO platform; catalog is non-U.S. and current U.S. status is unverified.,Verified exact catalog entry - non-U.S. source,Hidden - non-U.S. catalog / U.S. status unverified,SRC019,"FiAPC plus probes, catalog p. 4",2025-06,The uploaded manufacturer catalog explicitly states it is not intended for use in the USA.,Exact catalog entry retained as a non-U.S. reference.,"{""probe_od_mm"":2.3,""length_m"":2.2,""beam_form"":""Axial"",""integrated_filter"":true,""instrument_recognition"":true,""catalog_quantity"":10}"
PRD-5AB3F8988B,MFR-5ED32955F4,ERBE,,FiAPC plus,FiAPC plus Probe 2200 C with Filter,20132-325,,,,,Therapeutic bronchoscopy,Flexible APC probe,Disposable,Single-use,Sterile EO,,,,,2.3 mm x 2.2 m; Circumferential beam,2.3,,,,220.00000000000003,,,Box 10,,Single-use FiAPC plus probe with instrument recognition and integrated filter.,Requires a compatible ERBE APC/VIO platform; catalog is non-U.S. and current U.S. status is unverified.,Verified exact catalog entry - non-U.S. source,Hidden - non-U.S. catalog / U.S. status unverified,SRC019,"FiAPC plus probes, catalog p. 4",2025-06,The uploaded manufacturer catalog explicitly states it is not intended for use in the USA.,Exact catalog entry retained as a non-U.S. reference.,"{""probe_od_mm"":2.3,""length_m"":2.2,""beam_form"":""Circumferential"",""integrated_filter"":true,""instrument_recognition"":true,""catalog_quantity"":10}"
PRD-4E9412A49F,MFR-5ED32955F4,ERBE,,FiAPC plus,FiAPC plus Probe 2200 SC with Filter,20132-324,,,,,Therapeutic bronchoscopy,Flexible APC probe,Disposable,Single-use,Sterile EO,,,,,2.3 mm x 2.2 m; Side-fire conical beam,2.3,,,,220.00000000000003,,,Box 10,,Single-use FiAPC plus probe with instrument recognition and integrated filter.,Requires a compatible ERBE APC/VIO platform; catalog is non-U.S. and current U.S. status is unverified.,Verified exact catalog entry - non-U.S. source,Hidden - non-U.S. catalog / U.S. status unverified,SRC019,"FiAPC plus probes, catalog p. 4",2025-06,The uploaded manufacturer catalog explicitly states it is not intended for use in the USA.,Exact catalog entry retained as a non-U.S. reference.,"{""probe_od_mm"":2.3,""length_m"":2.2,""beam_form"":""Side-fire conical"",""integrated_filter"":true,""instrument_recognition"":true,""catalog_quantity"":10}"
